postal_code,HOUSEHOLD INCOME,year,business_id,count,mean,stars,review_count,RestaurantsTakeOut,NoiseLevel,Caters,Ambience,RestaurantsReservations,BusinessAcceptsCreditCards,RestaurantsTableService,GoodForKids,RestaurantsPriceRange2,WheelchairAccessible,OutdoorSeating,RestaurantsDelivery,HasTV,RestaurantsAttire,Alcohol,GoodForMeal,DogsAllowed,RestaurantsGoodForGroups,HappyHour,BusinessParking,BikeParking,WiFi,ByAppointmentOnly,Music,CoatCheck,BestNights,BusinessAcceptsBitcoin,BYOB,GoodForDancing,DriveThru,Smoking,Corkage,BYOBCorkage,AgesAllowed,AcceptsInsurance,population
93103,8194,2020,Qkg16mN-8QR66gjzg6gMyw,66,4.075757575757576,4.0,445,True,u'average',True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}",True,True,True,True,2,True,True,True,True,u'casual',u'full_bar',"{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,True,True,"{'garage': False, 'street': True, 'validated': True, 'lot': False, 'valet': True}",True,u'free',,{'dj': False},False,"{'monday': False, 'tuesday': True, 'friday': False, 'wednesday': True, 'thursday': True, 'sunday': False, 'saturday': False}",False,True,False,,u'no',True,,,,20542
93103,8194,2020,Qsoq2TGOe59LZy7z6KbQjA,5,1.0,1.5,56,True,u'average',False,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}",False,True,,False,1,,False,True,True,u'casual','none',,,False,,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",False,u'no',,,,,,,,,,,,,,20542
93103,8194,2020,RKuAfE06rDcetvOTI5MbbA,9,4.333333333333333,4.5,88,True,u'average',False,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': True, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",False,True,,True,1,,False,False,True,u'casual',u'beer_and_wine',"{u'breakfast': None, u'brunch': None, u'lunch': True, u'dinner': True, u'latenight': False, u'dessert': False}",,True,,"{'valet': False, 'garage': False, 'street': True, 'lot': True, 'validated': False}",True,'no',,,,,,,,,,,,,,20542
93103,8194,2020,RtJC7xavgAxOITQyAlGCbQ,9,4.222222222222222,4.0,95,True,,False,,,True,,,2,True,False,False,,,,,True,,,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,u'no',,,,,False,,,,,,,,,20542
93103,8194,2020,SYHDOHRNAH-2xsw3XB5qbg,109,4.036697247706422,4.5,1108,True,u'average',False,"{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}",False,True,False,True,2,True,True,True,False,u'casual',u'beer_and_wine',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}",True,True,False,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,u'free',False,,,,,False,,,,False,,,,20542
93103,8194,2020,YGgGefpPTFhgthvQvMAGoQ,28,4.214285714285714,4.0,286,None,u'average',True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",False,True,False,True,1,True,None,None,True,u'casual',u'beer_and_wine',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': True}",False,False,False,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,u'no',,,,,,,,,,,,,,20542
93103,8194,2020,YgbIbmfDlB-bZSsjuIfKwA,17,4.235294117647059,3.5,219,True,,True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",False,True,,True,1,,True,False,,,'none',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",,True,False,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,u'free',,,,,,,,,,,,,,20542
93103,8194,2020,ZYqNIWch6Ik9wLZCa1hxkw,28,4.464285714285714,4.5,171,True,u'average',True,"{u'divey': None, u'hipster': False, u'casual': True, u'touristy': False, u'trendy': None, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}",False,True,False,True,1,,True,False,True,'casual',u'none',"{u'breakfast': None, u'brunch': None, u'lunch': None, u'dinner': True, u'latenight': None, u'dessert': False}",,False,False,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,u'no',,,,,False,,,False,,,,,,20542
93103,8194,2020,apdwYbDYSOgD89eEa8yDcw,5,2.4,2.5,40,True,'average',False,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",False,True,,True,1,,False,True,True,'casual','none',"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': True}",,True,,"{'garage': None, 'street': None, 'validated': None, 'lot': True, 'valet': False}",True,'free',,,,,,,,True,,,,,,20542
93103,8194,2020,c0p9TawJSQHchy5aL8NWgQ,21,4.428571428571429,4.5,227,True,'average',True,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,True,,True,2,,False,True,True,u'casual',u'beer_and_wine',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': None}",,True,,"{'garage': False, 'street': False, 'validated': True, 'lot': True, 'valet': False}",True,u'no',,,,,,,,,,,,,,20542
93103,8194,2020,e63pcbZaXxSY_YyhBol-bw,1,4.0,2.5,22,True,u'average',,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,True,,True,2,,True,False,True,'casual',u'beer_and_wine',,,True,,{},True,,,,,,,,,,,,,,,20542
93103,8194,2020,ejqpFQ0dwO7AZhxTO9fySg,40,4.625,4.5,140,True,u'average',,"{u'divey': False, u'hipster': True, u'casual': True, u'touristy': False, u'trendy': None, u'intimate': None, u'romantic': False, u'classy': None, u'upscale': False}",True,True,False,True,2,,True,True,False,,u'beer_and_wine',"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",,,False,,,u'no',,,,,,False,,,,,,,,20542
93103,8194,2020,h8DlM-VbvCNzpsTqihgUAw,2,3.0,1.5,41,False,u'loud',False,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}",False,True,,True,1,,False,True,True,'casual',u'none',"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",,True,,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,u'no',,,,,,,,True,,,,,,20542
93103,8194,2020,hdCu74rz33m3EgDmdDn1SA,44,4.409090909090909,4.5,53,True,u'average',True,"{u'divey': None, u'hipster': True, u'casual': True, u'touristy': None, u'trendy': True, u'intimate': None, u'romantic': None, u'classy': None, u'upscale': None}",False,True,False,,1,True,True,True,True,,u'beer_and_wine',,True,True,True,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",True,u'no',,,,,False,,,,,,,,,20542
93103,8194,2020,jfRq1KtjEGyPoMo9HZVw2Q,3,3.6666666666666665,3.5,32,True,,False,"{u'divey': False, u'hipster': None, u'casual': True, u'touristy': True, u'trendy': None, u'intimate': None, u'romantic': None, u'classy': None, u'upscale': None}",False,True,True,False,2,True,True,False,True,'casual',u'full_bar',"{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}",True,True,True,"{'garage': False, 'street': False, 'validated': True, 'lot': True, 'valet': True}",True,u'free',,"{u'dj': False, u'live': None, u'jukebox': None, u'video': False, u'background_music': False, u'karaoke': None, u'no_music': False}",False,"{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}",False,,False,,u'no',,,,,20542
93103,8194,2020,k1XGvBoPAXdPoGC2W-f2aA,39,4.333333333333333,4.0,225,True,'quiet',True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",True,True,,True,2,,True,True,False,'casual',u'beer_and_wine',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}",,True,False,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",True,u'free',False,,,,False,,,,,,,,,20542
93103,8194,2020,mYofSuxrIrPS2Gjsu-ZI4w,8,4.875,4.5,47,True,,False,,,True,,,1,,,,,,,,,,,"{'garage': True, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,,,,,,,,,,,,,,,20542
93103,8194,2020,pC0vDDpl_2ue3HGAmGpMSg,1,5.0,3.0,5,,,,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",,,,,,,True,,True,,,,,,,{},,,,,,,,,,,,,,,,20542
93103,8194,2020,pUeTnGsnVi-H8RJ6prFFgw,4,2.25,2.0,24,True,u'average',False,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}",False,True,,True,1,,False,False,True,'casual',u'none',,,False,,"{'garage': False, 'street': None, 'validated': False, 'lot': None, 'valet': False}",False,u'no',,,,,,,,,,,,,,20542
93103,8194,2020,qyXcWGL5-bU_uV2VKxqzTw,12,2.75,4.0,164,True,u'average',False,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}",False,True,False,True,1,,True,None,False,'casual','none',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,True,False,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,u'no',,,,,,,,False,,,'no',,,20542
93103,8194,2020,r8tU21scBflMxWiBESPtRQ,23,4.6521739130434785,4.5,200,True,'quiet',False,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': None, 'trendy': False, 'upscale': False, 'classy': None, 'casual': True}",False,True,False,True,2,,False,False,False,'casual','beer_and_wine',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",False,True,False,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",False,u'no',False,,,,False,False,,,,,,,,20542
93103,8194,2020,tf6S06LD09IFDHUpOPqPaw,125,4.68,4.5,856,None,u'loud',False,"{'touristy': False, 'hipster': None, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}",False,True,False,True,2,,True,None,True,'casual','beer_and_wine',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,True,False,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",True,'no',,"{'dj': False, 'background_music': True, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}",False,"{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}",,,False,False,u'outdoor',,,,,20542
93103,8194,2020,v1Uesklh8DpEufYOhTq4iA,44,2.8863636363636362,2.5,767,,u'average',True,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,True,,True,3,,True,,True,u'casual',u'full_bar',,,True,,"{'garage': True, 'street': True, 'validated': False, 'lot': True, 'valet': True}",,u'free',,,,,,,,,,,,,,20542
93103,8194,2020,vyOVT4bcW227LRwJGHTeSw,89,4.674157303370786,5.0,414,True,u'quiet',True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",False,True,False,True,1,True,True,True,True,u'casual',u'beer_and_wine',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': False}",True,True,False,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",True,u'free',,,,,False,False,,,,,,,,20542
93103,8194,2020,wvD7TOuE-qUhkyXoi8K8hA,11,3.8181818181818183,4.0,246,True,u'average',True,"{u'divey': False, u'hipster': False, u'casual': True, u'touristy': False, u'trendy': False, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}",False,True,False,True,1,,True,False,True,'casual',u'beer_and_wine',"{u'breakfast': None, u'brunch': False, u'lunch': True, u'dinner': True, u'latenight': False, u'dessert': False}",True,False,False,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,u'no',,,,,,,,,,,,,,20542
93105,11390,2020,-H-fZonTLitwHFY_PLAIjA,17,4.0,4.0,192,True,u'average',True,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,True,,True,2,,True,True,True,u'casual',u'beer_and_wine',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",,True,True,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",True,u'free',,,,,,,,,,,,,,26933
93105,11390,2020,-NXRuUsazxXZZ_OHwmtYtw,9,4.555555555555555,4.0,138,True,'loud',False,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}",True,True,True,False,2,True,True,None,True,u'casual',u'full_bar',"{'dessert': False, 'latenight': True, 'lunch': False, 'dinner': None, 'brunch': False, 'breakfast': False}",True,True,True,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",True,'free',,"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': True, 'live': True, 'video': False, 'karaoke': False}",,"{'monday': True, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': False}",False,,False,,u'outdoor',,,,,26933
93105,11390,2020,-ipZBVF9nWm1vzrvQ3444A,2,4.5,4.0,131,True,u'average',False,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,True,False,True,1,,True,True,True,u'casual','none',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",,True,,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,u'no',,,,,,,,True,,,,,,26933
93105,11390,2020,-kfHz1kimX62QEceFkkB_g,20,3.6,3.5,406,True,u'average',False,"{u'divey': None, u'hipster': False, u'casual': True, u'touristy': False, u'trendy': False, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}",False,True,,True,2,,False,True,True,'casual',u'beer_and_wine',"{'dessert': False, 'latenight': True, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",,True,True,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",True,u'no',,,,,,,,,,False,'yes_free',,,26933
93105,11390,2020,0qu0fNTOsSmuREYVIMPuIQ,47,4.382978723404255,4.5,1018,True,u'average',False,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}",True,True,True,True,2,True,True,False,False,'casual',u'full_bar',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",False,True,False,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",True,u'no',,"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}",False,"{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': True}",False,False,False,,u'outdoor',True,,,,26933
93105,11390,2020,1Du1NruqJwxnzgEUHc42Jw,47,4.425531914893617,4.5,208,True,u'average',True,"{u'divey': False, u'hipster': False, u'casual': True, u'touristy': None, u'trendy': None, u'intimate': None, u'romantic': None, u'classy': False, u'upscale': False}",False,True,True,True,2,True,True,True,False,,u'beer_and_wine',"{'dessert': None, 'latenight': None, 'lunch': True, 'dinner': None, 'brunch': True, 'breakfast': None}",False,True,,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",,u'free',,,,,,,,,,,,,,26933
93105,11390,2020,1kVnChI4aqsPw9i2PVqkkw,15,3.4,4.0,278,True,u'average',True,"{u'divey': False, u'hipster': False, u'casual': True, u'touristy': False, u'trendy': False, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}",False,True,,True,2,,True,True,True,'casual',u'beer_and_wine',"{u'breakfast': None, u'brunch': None, u'lunch': True, u'dinner': True, u'latenight': False, u'dessert': None}",True,True,,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,u'no',,,,,,,,,,,,,,26933
93105,11390,2020,2QaNH5-RCRNIkToUOBc22Q,8,4.125,4.0,26,True,u'average',True,"{'touristy': False, 'hipster': None, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': None, 'casual': True}",False,True,False,True,2,True,True,True,False,,u'beer_and_wine',"{'dessert': None, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': None}",False,True,,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,u'no',,,,,False,,,,,,,,,26933
93105,11390,2020,3Wy21heeDm8h2tSZfcj6OA,176,4.403409090909091,4.5,1453,True,u'loud',False,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': True}",True,True,True,True,2,True,True,True,True,u'casual',u'full_bar',"{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}",False,True,False,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,u'no',False,"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': None}",False,"{'monday': True, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}",False,,False,,u'no',,,,,26933
93105,11390,2020,3fpAmsSuEFNF29UUPpgwlw,30,4.5,4.5,292,None,,False,,,True,,,1,,,True,,,,,,,,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,,,,,,,,,,,,,,,26933
93105,11390,2020,45D7B9CqiUTTPUFcqmLx5Q,20,4.3,4.5,263,True,u'quiet',False,"{'touristy': False, 'hipster': False, 'romantic': None, 'divey': False, 'intimate': None, 'trendy': False, 'upscale': False, 'classy': None, 'casual': True}",True,True,True,True,2,True,True,None,True,'casual',u'beer_and_wine',"{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': None, 'brunch': True, 'breakfast': True}",False,True,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",False,'free',False,,,,False,,,False,,,,,,26933
93105,11390,2020,54oLdsGU9B8HxFTqCCqV-A,41,4.634146341463414,4.5,589,True,u'average',True,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,True,,True,2,,True,True,False,'casual',u'beer_and_wine',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",True,False,,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,u'no',False,,,,,,,,,True,'yes_corkage',,,26933
93105,11390,2020,6smGb7xv5fDbBsLgW1WC2w,6,5.0,3.5,185,True,u'average',False,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}",False,True,,True,2,,False,True,True,'casual',u'beer_and_wine',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",False,False,,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,u'no',,,,,,,,,,,'no',,,26933
93105,11390,2020,7IdIGemGZodDAA_9mJCigA,22,4.045454545454546,4.0,255,True,'average',False,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,True,True,True,2,True,True,True,False,'casual',u'beer_and_wine',"{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}",,True,False,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,'free',,,,,,,,False,,,,,,26933
93105,11390,2020,7wSnkgOORRCqVDa_n8Upxg,45,4.222222222222222,4.0,510,True,u'average',False,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': None, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",False,True,True,True,2,True,True,True,True,u'casual',u'none',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}",False,False,False,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,u'no',,,,,,False,,,,False,,,,26933
93105,11390,2020,9h0i4lVC5eCVhRTanWsEAg,7,4.571428571428571,3.5,263,True,u'average',True,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}",True,True,True,True,2,True,True,False,True,u'casual',u'full_bar',"{u'breakfast': None, u'brunch': None, u'lunch': True, u'dinner': True, u'latenight': False, u'dessert': None}",True,True,True,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",True,u'free',,,,,,False,,True,,True,,,,26933
93105,11390,2020,BQv7ntaOxs80FJAji2U9pg,21,3.9047619047619047,3.5,337,True,u'average',False,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}",True,True,True,True,2,,True,None,True,'casual',u'full_bar',"{'dessert': None, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': False, 'breakfast': False}",False,True,,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,u'no',,,,,,,,,,,'no',,,26933
93105,11390,2020,C-aATB7SbuwMBPN5dgjghQ,10,2.7,3.0,127,True,u'average',False,"{u'divey': False, u'hipster': False, u'casual': True, u'touristy': None, u'trendy': False, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}",False,True,,True,2,True,False,True,True,'casual',u'beer_and_wine',"{u'breakfast': False, u'brunch': False, u'lunch': True, u'dinner': True, u'latenight': None, u'dessert': False}",,True,,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,u'free',,,,,,,,,,,,,,26933
93105,11390,2020,DEmAmcR4xNilT5WY5ImEFA,41,3.731707317073171,4.0,273,True,u'average',True,"{'touristy': False, 'hipster': None, 'romantic': False, 'divey': False, 'intimate': None, 'trendy': True, 'upscale': False, 'classy': False, 'casual': True}",False,True,False,True,2,True,True,None,False,'casual',u'none',"{'dessert': False, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': None}",True,True,False,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,u'free',,,,,False,False,,False,,,,,,26933
93105,11390,2020,ERzIS-WRLw-80_B4yqcG3Q,21,4.190476190476191,3.5,260,True,u'average',False,"{u'divey': False, u'hipster': False, u'casual': True, u'touristy': None, u'trendy': False, u'intimate': None, u'romantic': None, u'classy': None, u'upscale': False}",True,True,,True,2,,True,None,True,u'casual',u'full_bar',"{'dessert': False, 'latenight': None, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}",False,True,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,u'no',,,,,,,,,,True,'yes_corkage',,,26933
93105,11390,2020,FH0MVF7kK0D76Hh4e7hXfQ,23,4.260869565217392,4.0,575,True,u'average',False,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}",False,True,False,True,2,,True,True,True,u'casual',u'none',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}",,True,,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",False,u'free',,,,,,,,,,,,,,26933
93105,11390,2020,HrnSaz2f1WUEoAQQ6iD6gw,22,2.5454545454545454,2.5,270,True,u'quiet',,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': True, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,True,,True,2,,True,False,True,u'casual',u'full_bar',,,True,,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",,u'free',,,,,,,,,,,,,,26933
93105,11390,2020,N12Pwub9Tj-5AhuPfbj-Mg,1,5.0,4.5,35,,,,,,True,,,,,,,,,,,,,,{},,,,,,,,,,,,,,,,26933
93105,11390,2020,NuMR1xJu6Ewxaicc4yLOFw,26,2.6923076923076925,4.0,232,True,'average',True,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,True,False,True,1,,True,True,True,u'casual',u'none',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': True}",False,True,,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,'free',,,,,,,,True,,,,,,26933
93105,11390,2020,ODvaMIpjD6bHiwQ9-kmECw,2,5.0,4.5,81,True,,False,,,True,,,1,,True,,,,,,,,,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,u'no',,,,,False,,,,,,,,,26933
93105,11390,2020,PHSda9zEwtFicCICD6TP1A,44,3.159090909090909,4.0,225,True,u'average',True,"{'touristy': False, 'hipster': None, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': True}",False,True,False,True,2,True,True,True,True,'casual',u'none',"{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}",True,True,False,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,u'free',,,,,,,,,,,,,,26933
93105,11390,2020,PVo1orQ9R7ZHfg90QACh-w,34,4.264705882352941,4.0,346,True,'average',True,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,True,False,True,2,True,False,True,False,'casual',u'beer_and_wine',"{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}",False,True,,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,u'no',,,,,False,,,False,,True,'no',,,26933
